Date,Close,High,Low,Open,Volume
,BTC-INR,BTC-INR,BTC-INR,BTC-INR,BTC-INR
2022-02-06,3165757.5,3172352.25,3078781.75,3093428.5,1204881706043
2022-02-07,3273052.0,3312974.0,3116351.5,3165335.5,2138359289554
2022-02-08,3295456.0,3383248.25,3198431.0,3274124.75,2470887200088
2022-02-09,3316948.25,3345389.25,3232770.5,3293832.0,1739005325584
2022-02-10,3290850.0,3433155.75,3266343.25,3317621.5,2427967051170
2022-02-11,3207868.0,3295529.75,3185674.25,3291304.5,2038954146372
2022-02-12,3195502.75,3252090.0,3165858.25,3208197.75,1373103075003
2022-02-13,3184215.75,3229434.75,3173299.25,3194904.75,1112397255525
2022-02-14,3223218.5,3236255.5,3150407.75,3181188.5,1576364253654
2022-02-15,3350889.75,3358997.0,3213384.5,3223184.25,1708074589226
2022-02-16,3295420.5,3351120.75,3264610.5,3351120.75,1483667185640
2022-02-17,3043476.5,3309531.5,3023259.25,3293562.5,1970523328666
2022-02-18,2989689.5,3053675.5,2960141.75,3044536.5,1740893939354
2022-02-19,2996499.0,3018659.75,2965946.0,2989319.5,1025906582062
2022-02-20,2870256.25,2996330.0,2846432.75,2996196.25,1369770188988
2022-02-21,2774695.25,2934749.5,2766205.0,2869646.25,2191330705167
2022-02-22,2857152.25,2862661.5,2724190.75,2774208.25,1902464592046
2022-02-23,2784375.5,2916828.5,2777301.5,2857096.75,1631142607767
2022-02-24,2890606.5,2937690.0,2594410.5,2783031.25,3497735352056
2022-02-25,2943239.0,2977029.75,2873157.0,2890692.25,1992390563114
2022-02-26,2935838.5,3002617.5,2904834.25,2943153.75,1311385342548
2022-02-27,2830794.5,2985624.5,2797238.0,2935354.25,1760351975256
2022-02-28,3251804.75,3294694.25,2815950.25,2830510.5,2686924460630
2022-03-01,3362145.75,3391191.25,3233805.5,3251900.25,2461958873615
2022-03-02,3319986.75,3413161.75,3293328.5,3362371.5,2205793894872
2022-03-03,3221541.0,3327855.25,3181270.5,3320068.25,1894731291136
2022-03-04,2990614.0,3223650.5,2965607.25,3222023.0,2179008145271
2022-03-05,3010709.0,3023374.5,2963062.0,2991442.75,1297177384894
2022-03-06,2936117.0,3029017.0,2920223.25,3010985.25,1508962298409
2022-03-07,2933861.75,3033484.0,2873775.0,2936829.25,2200366486258
2022-03-08,2979467.0,3017113.0,2925795.0,2933697.0,1982599267719
2022-03-09,3196376.75,3243496.5,2977069.25,2979893.75,2457956655818
2022-03-10,3009494.0,3199191.25,2965650.75,3195702.5,2371584024548
2022-03-11,2977871.0,3058881.25,2930568.0,3009685.5,2023747900200
2022-03-12,2986241.0,3017296.5,2976148.75,2977832.0,1121947059286
2022-03-13,2905152.25,3009678.25,2895825.0,2984760.25,1327919311775
2022-03-14,3034124.0,3040708.5,2892186.0,2904895.25,1860410435735
2022-03-15,3001291.75,3035323.5,2931498.0,3033932.25,1826007498504
2022-03-16,3127944.25,3165486.75,2978790.5,3001046.25,3011854026522
2022-03-17,3111562.0,3134157.25,3085752.75,3127709.75,1672330384858
2022-03-18,3174658.0,3205931.25,3068765.25,3111065.25,2614202820442
2022-03-19,3204239.25,3213801.0,3159583.75,3174163.75,1493479879639
2022-03-20,3133751.75,3208075.25,3114174.5,3204296.25,1529195548995
2022-03-21,3134553.5,3161148.0,3094732.25,3133623.25,1878347048104
2022-03-22,3223596.25,3296936.25,3123983.25,3134256.25,2435622695767
2022-03-23,3283530.75,3283572.75,3187907.5,3224020.0,1932391366138
2022-03-24,3355263.5,3366978.0,3269384.5,3283048.25,2369317738111
2022-03-25,3382861.25,3431657.0,3332757.5,3355539.25,2332174950809
2022-03-26,3394418.5,3412356.5,3368943.75,3382947.25,1292940949718
2022-03-27,3571408.75,3571946.75,3389572.25,3394764.0,2148077551355
2022-03-28,3583337.75,3659317.0,3561475.0,3571512.25,2764767121764
2022-03-29,3591587.0,3635082.75,3581241.75,3581241.75,2375719667322
2022-03-30,3568669.75,3613165.0,3536374.25,3590918.5,2224330955730
2022-03-31,3456816.0,3602578.25,3445570.75,3568630.5,2529866694882
2022-04-01,3515257.5,3542035.0,3370411.5,3457991.5,2898590219115
2022-04-02,3483957.75,3571967.25,3477392.5,3515550.25,2228249277383
2022-04-03,3530240.75,3594955.25,3466120.0,3483211.75,1931368188379
2022-04-04,3518457.25,3529945.5,3412509.0,3529610.25,2452650064021
2022-04-05,3437242.75,3546998.75,3436398.75,3518595.5,2236411615939
2022-04-06,3281350.5,3436364.75,3280379.75,3436364.75,2991745033826
2022-04-07,3302527.5,3332860.75,3258056.75,3281408.5,1981490934707
2022-04-08,3210373.75,3334194.75,3202449.75,3302625.25,2066170330350
2022-04-09,3247912.75,3248268.25,3202447.25,3209949.75,1218534520984
2022-04-10,3204303.0,3293026.5,3190144.25,3247833.5,1340284515096
2022-04-11,2997283.75,3217268.75,2986034.75,3203799.5,2574712213136
2022-04-12,3055683.0,3088992.75,2991287.0,2998179.5,2360001240442
2022-04-13,3133692.0,3152599.25,3023115.25,3055407.75,2107900955284
2022-04-14,3047441.5,3155935.5,3028011.25,3133196.25,1857515094358
2022-04-15,3095510.75,3099948.25,3042216.0,3047738.0,1660735610567
2022-04-16,3085665.5,3101633.75,3059250.25,3095423.25,1284901325445
2022-04-17,3031660.75,3096828.5,3024328.25,3085153.5,1456990562888
2022-04-18,3114242.0,3126325.75,2954798.75,3031985.0,2571046354667
2022-04-19,3172704.5,3186281.5,3098897.0,3114391.5,1934319995647
2022-04-20,3155890.75,3213426.0,3124692.75,3172627.75,2121975278923
2022-04-21,3091907.5,3267118.5,3056263.0,3155672.5,2698655313762
2022-04-22,3038692.0,3107897.75,3009575.25,3091793.0,2141879505658
2022-04-23,3019340.75,3054114.75,3009015.0,3038569.75,1233988953432
2022-04-24,3017970.0,3046806.75,2999981.0,3018702.0,1373625124597
2022-04-25,3096191.5,3098751.0,2939270.75,3018223.25,2712589096791
2022-04-26,2927203.75,3118421.25,2907342.75,3095434.75,2654708946533
2022-04-27,3000809.75,3015802.5,2917903.0,2927422.0,2369150668263
2022-04-28,3046247.5,3085998.0,2984756.25,3000833.25,2596659093685
2022-04-29,2954609.0,3054268.0,2926636.25,3045848.25,2363314896289
2022-04-30,2886123.25,2966959.0,2884827.5,2954305.5,1828614642456
2022-05-01,2943784.25,2955989.0,2876244.75,2886000.0,2066341797861
2022-05-02,2948474.25,2988707.5,2919843.25,2944020.75,2519420026825
2022-05-03,2886684.5,2960208.75,2873792.5,2948381.0,2089624207588
2022-05-04,3017147.5,3038151.75,2885278.0,2886497.75,2793400899177
2022-05-05,2799536.25,3026144.0,2743441.25,3016948.25,3299441097033
2022-05-06,2773460.75,2803417.0,2731946.75,2799386.25,2908486854090
2022-05-07,2731985.5,2780309.75,2688804.75,2773582.5,1875800793713
2022-05-08,2621124.25,2732061.25,2607091.25,2732061.25,2829200767989
2022-05-09,2343955.75,2635168.25,2343955.75,2621182.0,4901564644382
2022-05-10,2397189.5,2520167.25,2318014.0,2342153.25,4621694667072
2022-05-11,2240213.5,2473947.75,2180697.0,2396670.0,5449410051691
2022-05-12,2249575.25,2325151.75,2041319.75,2240242.75,5187912482429
2022-05-13,2269045.25,2395102.75,2229054.5,2248271.0,3319608796470
2022-05-14,2332441.75,2339534.75,2224088.0,2269242.0,2214553989821
2022-05-15,2425725.25,2425963.75,2288001.25,2332234.25,2001893900923
2022-05-16,2323509.75,2425743.0,2277143.5,2425668.0,2537551902321
2022-05-17,2354129.0,2380004.75,2291525.75,2323470.0,2251658005293
2022-05-18,2235024.75,2369051.0,2235024.75,2354022.5,2434633909200
2022-05-19,2346976.5,2356070.25,2232781.5,2235031.5,2614785780511
2022-05-20,2272360.75,2374389.0,2242632.0,2346727.75,2392873905170
2022-05-21,2290374.5,2302564.25,2258871.25,2272292.25,1344303898381
2022-05-22,2359751.0,2368053.0,2278153.75,2290393.75,1683336638657
2022-05-23,2255952.5,2373997.75,2246386.75,2358636.25,2440819229665
2022-05-24,2297686.5,2306888.75,2232257.5,2256124.25,2062221591558
2022-05-25,2290978.0,2337498.25,2279860.5,2297496.75,2133094711246
2022-05-26,2272028.0,2314071.75,2193052.0,2291165.25,2854807793298
2022-05-27,2224139.25,2278222.25,2200757.0,2270779.5,2842136506986
2022-05-28,2254898.75,2263633.5,2218467.0,2240806.5,1495755150908
2022-05-29,2287722.5,2291283.5,2240729.0,2254617.25,1405754565433
2022-05-30,2460497.25,2477504.75,2276669.0,2287521.0,3046151703792
2022-05-31,2467059.75,2503425.25,2430762.25,2460301.5,2602540226331
2022-06-01,2311915.25,2488198.25,2288485.25,2467078.5,3191458257657
2022-06-02,2357571.25,2368191.25,2299752.25,2311590.0,2250483123929
2022-06-03,2307865.0,2373037.0,2282082.75,2357595.75,2033693558623
2022-06-04,2317820.5,2325407.25,2291985.5,2308000.75,1288806940221
2022-06-05,2323581.75,2339950.0,2297739.5,2317991.75,1341323743931
2022-06-06,2441305.0,2464570.25,2322612.5,2323863.25,2486181750073
2022-06-07,2419871.0,2445813.25,2279878.75,2441388.25,3166714170413
2022-06-08,2348439.75,2427499.25,2326545.25,2419560.25,2350592864806
2022-06-09,2343284.0,2379695.5,2336449.0,2348511.25,1688049052358
2022-06-10,2273707.75,2353019.5,2262057.25,2343154.25,2334973606430
2022-06-11,2217157.5,2298577.25,2207416.75,2273775.25,2130050000575
2022-06-12,2092246.125,2228248.75,2092246.125,2218150.5,2670806802614
2022-06-13,1757633.25,2100774.25,1730575.25,2090286.125,5330925900606
2022-06-14,1731813.375,1796421.625,1636442.125,1757680.125,3970533401380
2022-06-15,1758433.25,1763873.25,1573943.625,1731028.625,4277667311274
2022-06-16,1589319.25,1784358.875,1580236.75,1758703.25,2431662307226
2022-06-17,1595989.5,1658360.25,1585028.5,1589636.375,2115286993091
2022-06-18,1482645.875,1616615.0,1380592.625,1596141.0,3275122904919
2022-06-19,1602367.0,1612500.0,1408544.125,1482120.375,2754380550785
2022-06-20,1605409.5,1630236.375,1535637.125,1602374.625,2401813364469
2022-06-21,1618225.625,1688587.25,1592017.625,1605000.875,2263591918293
2022-06-22,1562851.75,1629527.625,1551759.625,1618914.5,2234357398851
2022-06-23,1647705.25,1651603.375,1559965.375,1562818.75,2046406002136
2022-06-24,1661430.125,1680309.5,1627326.0,1647609.25,1953009064312
2022-06-25,1682611.75,1684065.375,1640531.25,1661583.0,1437697085822
2022-06-26,1645439.25,1704630.875,1644581.5,1682154.5,1410671862338
2022-06-27,1626516.75,1682056.5,1618166.75,1645513.0,1644575336447
2022-06-28,1603659.75,1667269.875,1599694.375,1626208.25,1690711730077
2022-06-29,1586177.25,1608972.0,1575015.625,1603702.0,1858275882763
2022-06-30,1562266.25,1589107.375,1478997.625,1586515.625,2074146554067
2022-07-01,1521333.875,1629229.0,1505767.625,1565088.75,2429125854764
2022-07-02,1519193.375,1529416.875,1502205.25,1521765.625,1429044349897
2022-07-03,1523522.625,1544142.875,1497457.875,1519180.75,1294071062376
2022-07-04,1597050.625,1599220.375,1505553.625,1523541.375,1704675276705
2022-07-05,1602460.125,1633213.75,1535718.125,1596584.25,2120374227078
2022-07-06,1624175.75,1627904.5,1569775.375,1602817.625,1944351233721
2022-07-07,1714169.75,1724671.0,1603503.625,1624141.625,2045109906568
2022-07-08,1723964.25,1766855.5,1687885.375,1714135.5,3958633709686
2022-07-09,1712836.25,1735439.125,1701234.75,1722830.75,2351329893145
2022-07-10,1654893.875,1712747.0,1644212.25,1712747.0,2275930358221
2022-07-11,1587220.875,1654568.875,1583563.625,1654568.875,1919414723642
2022-07-12,1535798.0,1595909.375,1534577.5,1587214.375,2051307061076
2022-07-13,1613076.25,1613946.25,1516415.75,1535961.5,2637035709301
2022-07-14,1643093.375,1660312.75,1578656.5,1613027.75,2488912121419
2022-07-15,1661086.75,1685552.0,1629822.25,1643351.875,2065210601493
2022-07-16,1690680.0,1716537.5,1635781.0,1660909.375,1939023438050
2022-07-17,1656543.875,1722039.75,1656451.0,1691057.0,1827820431490
2022-07-18,1799541.0,1810903.0,1656748.5,1656748.5,3199177266460
2022-07-19,1867789.875,1889924.125,1733642.625,1798113.25,3894200902478
2022-07-20,1858690.5,1935152.75,1838703.0,1868090.0,3434884666124
2022-07-21,1847984.875,1871159.375,1791742.875,1858808.125,2682952640605
2022-07-22,1814404.375,1889820.75,1805492.875,1847914.875,2509859600331
2022-07-23,1794452.5,1835350.625,1757504.5,1813765.75,1918765230390
2022-07-24,1805953.375,1834677.875,1781781.125,1794455.0,1882342293723
2022-07-25,1703013.625,1809147.25,1703009.0,1805793.0,2836101972067
2022-07-26,1695813.0,1702967.5,1658648.25,1702967.5,2285435695383
2022-07-27,1830950.375,1834702.0,1682619.75,1696165.5,2535877941835
2022-07-28,1897298.5,1918487.0,1809334.125,1831197.375,3199767927628
2022-07-29,1885207.875,1929164.5,1862968.375,1897404.125,2842090743617
2022-07-30,1873453.375,1946025.375,1867458.375,1884589.0,2229198148314
2022-07-31,1848166.75,1910313.5,1843839.875,1873125.625,1865328029224
2022-08-01,1840794.75,1852604.375,1807845.5,1848152.75,2040944916658
2022-08-02,1806188.875,1838289.875,1785455.5,1840339.625,2231529728217
2022-08-03,1807582.625,1865662.125,1789128.875,1806439.375,2079881968742
2022-08-04,1791359.125,1834765.625,1780119.5,1807717.625,1988398142799
2022-08-05,1849423.125,1855290.875,1789875.25,1791032.75,2293483091529
2022-08-06,1823281.625,1852380.875,1823281.625,1849590.625,1268782487016
2022-08-07,1840417.0,1855665.625,1817983.5,1823458.5,1261585533955
2022-08-08,1895285.125,1926419.625,1840469.375,1840705.75,2274673378505
2022-08-09,1843385.125,1901435.875,1827965.125,1895444.125,1874532288104
2022-08-10,1894211.625,1909964.625,1812131.625,1843272.125,2597376487809
2022-08-11,1907360.875,1973109.875,1903029.625,1894267.25,2955841246302
2022-08-12,1943142.75,1943918.875,1886394.75,1907334.75,2171116042515
2022-08-13,1944834.75,1979551.125,1938627.5,1943092.5,1830431812818
2022-08-14,1936496.25,1988697.5,1927491.25,1945232.125,1830973440609
2022-08-15,1920172.25,2002483.375,1896529.25,1936415.25,2794185198056
2022-08-16,1890272.75,1927527.625,1882316.375,1919310.125,2196599920502
2022-08-17,1851899.0,1937527.625,1844383.5,1890116.375,2454672919473
2022-08-18,1851609.375,1876031.0,1848806.625,1852299.0,1894274694276
2022-08-19,1668494.375,1851655.25,1667798.625,1851655.25,3237451083701
2022-08-20,1691551.375,1706473.5,1666830.375,1668117.875,2205393594577
2022-08-21,1721076.75,1731844.375,1686527.375,1691098.375,1846411238509
2022-08-22,1709431.75,1720864.25,1673075.25,1720864.25,2529648518407
2022-08-23,1719154.5,1725473.25,1674085.25,1709602.5,2545683201468
2022-08-24,1707261.375,1737734.0,1692724.125,1719024.25,2550496310836
2022-08-25,1725552.625,1740077.0,1704661.625,1707296.375,2478674871964
2022-08-26,1619977.125,1740200.75,1615136.75,1725167.625,3384420930344
2022-08-27,1602543.375,1626434.375,1590452.25,1620174.0,2408142747873
2022-08-28,1568547.75,1610324.875,1568547.75,1602487.125,1948354312048
2022-08-29,1623193.0,1627938.25,1567267.875,1568414.875,2609988647375
2022-08-30,1577481.0,1634623.5,1561445.5,1623242.375,2747758149494
2022-08-31,1594937.625,1623979.25,1577701.875,1577701.875,2643032388478
2022-09-01,1604476.125,1606732.375,1566050.0,1594996.125,2406022263840
2022-09-02,1592083.0,1625321.25,1579882.625,1604391.0,2321900621100
2022-09-03,1581106.25,1597443.625,1570444.5,1592078.75,1882542262848
2022-09-04,1593435.5,1594470.0,1565538.375,1581136.875,2012719705760
2022-09-05,1586832.25,1596979.25,1569948.5,1593601.0,2307756453818
2022-09-06,1505042.25,1609726.0,1501615.875,1587261.0,3467776520479
2022-09-07,1536450.125,1547341.25,1490148.875,1505043.5,2806802606018
2022-09-08,1540632.25,1548533.625,1522293.875,1536419.625,2565973867551
2022-09-09,1703138.5,1707779.0,1539128.125,1540497.125,3860891789542
2022-09-10,1727007.75,1733359.375,1686237.875,1702800.625,2940439544778
2022-09-11,1734053.25,1734156.5,1705192.625,1726848.875,2747652410708
2022-09-12,1775219.5,1781132.5,1720620.625,1734124.25,3984608438604
2022-09-13,1615673.75,1795188.25,1597056.75,1775301.375,4066993383643
2022-09-14,1608236.625,1629189.25,1573553.25,1606746.125,3009114158391
2022-09-15,1573129.0,1616612.875,1567400.25,1608332.0,2905639315961
2022-09-16,1575671.25,1584373.0,1545799.75,1573352.25,2400521702522
2022-09-17,1603960.5,1606746.125,1576025.875,1576025.875,1988851551879
2022-09-18,1547535.625,1603933.25,1544983.375,1603933.25,2490685567516
2022-09-19,1557818.625,1565354.0,1465145.0,1547461.125,3202418681754
2022-09-20,1506779.375,1562469.375,1500822.625,1557935.25,2934575294566
2022-09-21,1484736.0,1573319.25,1464156.25,1506818.75,3711463435078
2022-09-22,1573709.875,1577222.875,1474187.375,1483715.375,3334565842781
2022-09-23,1567903.125,1578438.75,1510150.75,1573616.5,3160246052810
2022-09-24,1538543.125,1568923.625,1532446.75,1567850.625,2124535604051
2022-09-25,1527765.25,1554607.125,1519094.875,1538486.25,1898115004225
2022-09-26,1568877.625,1571886.375,1527707.625,1527911.75,3603248323734
2022-09-27,1561806.625,1658158.875,1546538.375,1568809.75,4786742175714
2022-09-28,1581897.5,1602271.25,1518309.5,1561322.25,4321540077933
2022-09-29,1594828.875,1600532.25,1547138.75,1581983.75,3343798720956
2022-09-30,1586380.25,1635349.25,1568620.875,1594860.0,3590068893240
2022-10-01,1576608.5,1589593.875,1569994.75,1586324.375,1528233104109
2022-10-02,1552505.125,1581361.0,1546514.375,1576588.375,1692872865528
2022-10-03,1599230.5,1601668.375,1550965.875,1552501.875,2484363577399
2022-10-04,1656929.125,1659544.875,1593535.875,1599230.875,2923889294823
2022-10-05,1646111.375,1657491.75,1617411.25,1656852.25,2712704227149
2022-10-06,1643451.375,1663101.375,1638892.625,1646137.75,2858694722966
2022-10-07,1618960.0,1644972.375,1602097.25,1643625.625,2420740647805
2022-10-08,1608169.5,1623502.5,1598466.25,1618916.875,1361422998814
2022-10-09,1610797.0,1618603.0,1602594.625,1608245.0,1394673323217
2022-10-10,1577663.25,1614729.125,1574482.0,1610796.125,2260402217450
2022-10-11,1567439.25,1581713.125,1558587.0,1577458.625,2362216965391
2022-10-12,1574746.75,1578507.625,1566386.75,1567540.25,2050910377987
2022-10-13,1593126.25,1599363.0,1514284.5,1574707.375,3634532168564
2022-10-14,1581505.375,1635326.5,1575714.625,1593095.875,3169691211371
2022-10-15,1571776.625,1583721.5,1567788.125,1581487.25,1334752692089
2022-10-16,1587942.375,1598317.0,1571882.0,1571882.0,1482521523329
2022-10-17,1606971.375,1613673.125,1579581.0,1587981.0,2258102125563
2022-10-18,1590964.25,1617089.0,1575633.5,1606947.5,2516326742183
2022-10-19,1588527.75,1592116.375,1587544.625,1591014.5,1861244345181
2022-10-20,1578144.25,1595890.375,1574820.75,1588407.5,2028736774056
2022-10-21,1582514.75,1588730.125,1559053.5,1578099.75,2679222079723
2022-10-22,1585463.25,1588764.25,1579194.5,1582507.5,1329276661071
2022-10-23,1615091.125,1621620.625,1578530.375,1585425.625,1826545028310
2022-10-24,1601073.5,1616918.75,1590763.875,1615154.125,2499590040111
2022-10-25,1656814.125,1678817.75,1593077.625,1601023.25,3937725572130
2022-10-26,1704211.375,1718235.5,1655186.75,1656515.75,4832403436007
2022-10-27,1672418.125,1715532.375,1669906.625,1704405.25,4091225608086
2022-10-28,1694744.125,1706400.75,1656229.0,1672592.875,3620223984411
2022-10-29,1713104.5,1727086.75,1692368.75,1694723.75,3321941336062
2022-10-30,1697999.875,1721212.375,1690747.25,1713063.875,2590852747564
2022-10-31,1695599.0,1721966.75,1679467.875,1697842.875,3778115724866
2022-11-01,1693819.625,1707293.375,1681439.0,1695526.5,3292448927791
2022-11-02,1671326.75,1709704.5,1665311.875,1693628.25,4605561277161
2022-11-03,1671001.125,1687257.5,1665405.5,1671590.875,3574237360897
2022-11-04,1732993.125,1740263.75,1669184.75,1670900.5,5250692522825
2022-11-05,1744115.5,1757549.75,1728929.0,1732796.625,3101481709275
2022-11-06,1715737.0,1749252.5,1715220.875,1744309.375,2876387180343
2022-11-07,1685851.375,1728551.5,1675420.0,1715584.125,4378592747368
2022-11-08,1509360.5,1692388.75,1432456.0,1685676.0,9686635090319
2022-11-09,1291807.0,1513634.375,1275693.875,1509563.25,8370722517856
2022-11-10,1415437.875,1454987.125,1288003.25,1292000.5,6696377720943
2022-11-11,1372080.75,1421802.125,1332206.125,1415154.625,4500355233903
2022-11-12,1353126.5,1374689.125,1341269.625,1372288.75,2393675992791
2022-11-13,1316901.0,1362919.5,1314265.375,1353169.75,2191096518005
2022-11-14,1345947.0,1389312.125,1289096.375,1316793.375,4019670016020
2022-11-15,1368862.625,1379802.875,1339834.875,1345889.125,2967174850423
2022-11-16,1358485.125,1380476.375,1337798.0,1368840.5,2764778170413
2022-11-17,1360454.125,1362442.875,1341823.5,1358565.5,2272020182868
2022-11-18,1361204.5,1381616.5,1352064.125,1360486.125,2189810747193
2022-11-19,1362327.0,1369364.625,1350822.375,1361077.5,1312980949651
2022-11-20,1328112.625,1365199.25,1324595.875,1362439.0,1737469824693
2022-11-21,1290262.375,1328063.0,1275216.5,1328063.0,3059035270653
2022-11-22,1322951.0,1327695.0,1280044.875,1289855.25,2510850278767
2022-11-23,1355989.25,1359941.25,1321753.375,1323426.5,2690546758613
2022-11-24,1355848.375,1368905.375,1347741.5,1356065.25,2133583533955
2022-11-25,1349337.0,1355754.625,1335569.5,1355669.125,1525451110925
2022-11-26,1344636.25,1361181.875,1340711.75,1349315.375,1470058915773
2022-11-27,1343016.5,1355248.75,1342395.625,1344603.75,1669633033541
2022-11-28,1324153.25,1346144.875,1311117.125,1342656.75,2265233262656
2022-11-29,1342422.125,1349349.75,1317790.625,1324179.25,1924998924567
2022-11-30,1395897.875,1397715.125,1342462.375,1342462.375,2400427532080
2022-12-01,1377094.0,1395602.5,1370534.875,1395852.0,1858246065556
2022-12-02,1391384.375,1391384.375,1375919.5,1377219.875,1590952101036
2022-12-03,1376863.125,1393613.75,1375226.625,1391501.5,1320637883655
2022-12-04,1394853.125,1397074.5,1376472.5,1376857.625,1369939822072
2022-12-05,1390254.375,1415677.375,1385876.0,1394723.5,1818945354763
2022-12-06,1407704.375,1407898.75,1397475.125,1390288.25,1638381715407
2022-12-07,1385821.75,1409344.875,1381167.125,1407704.625,1618375813416
2022-12-08,1417959.25,1421216.625,1383173.375,1385757.75,1686447419861
2022-12-09,1412458.75,1422888.625,1409811.625,1417850.125,1675877502490
2022-12-10,1412111.625,1419357.625,1411448.875,1412546.875,1047561718307
2022-12-11,1409863.125,1421750.0,1408843.25,1412193.125,1164087257174
2022-12-12,1422027.125,1422531.375,1394140.625,1409723.625,1621296206586
2022-12-13,1465217.125,1477996.0,1415104.125,1422027.375,2194757338254
2022-12-14,1469715.5,1510676.0,1465561.5,1465278.75,2106486327402
2022-12-15,1438818.75,1472362.75,1435315.875,1469550.0,1737073183056
2022-12-16,1376452.25,1449184.375,1371261.25,1438792.375,1986988701473
2022-12-17,1388674.375,1389129.125,1373686.875,1376410.75,1195897398308
2022-12-18,1386171.625,1390920.375,1380631.75,1388717.25,903631158491
2022-12-19,1357627.375,1390546.375,1354350.0,1386259.625,1422156827629
2022-12-20,1397088.875,1404831.375,1356651.875,1357801.375,1877689306268
2022-12-21,1393817.875,1397956.125,1388138.5,1396942.0,1233481340162
2022-12-22,1394817.0,1395520.0,1377057.625,1393888.0,1362597734113
2022-12-23,1387501.375,1400530.25,1391846.625,1394759.125,1266263988861
2022-12-24,1391697.875,1393097.875,1387218.5,1387503.375,804949340386
2022-12-25,1392458.125,1392755.125,1384056.75,1391677.25,963723627772
2022-12-26,1402705.375,1402731.75,1390870.5,1392479.75,985466364712
2022-12-27,1383756.75,1406026.25,1378261.75,1402662.75,1303581799925
2022-12-28,1371422.0,1388475.25,1366746.75,1383692.625,1408965912561
2022-12-29,1378579.375,1379199.5,1367794.625,1371401.25,1198817299816
2022-12-30,1373863.75,1378655.75,1356638.0,1378495.5,1318138039617
2022-12-31,1369629.625,1376374.625,1367148.5,1373953.875,930262967308
2023-01-01,1375710.75,1376154.125,1367455.875,1369664.25,764962758650
2023-01-02,1380239.125,1385510.125,1371263.25,1375746.25,1000560388369
2023-01-03,1380747.875,1387480.125,1376880.625,1380270.25,1150887970938
2023-01-04,1394025.75,1402776.125,1380015.875,1380776.625,1522862039127
2023-01-05,1391479.625,1395749.0,1387225.75,1394045.125,1131644179774
2023-01-06,1394699.5,1397210.625,1383632.5,1391457.875,1185863937016
2023-01-07,1394956.125,1396596.5,1391592.375,1394711.75,634722054332
2023-01-08,1406154.0,1406154.0,1392403.375,1394879.5,803718935959
2023-01-09,1413218.75,1428741.625,1406388.375,1406388.375,1530587338420
2023-01-10,1424274.375,1427427.25,1411509.875,1412922.625,1290555657991
2023-01-11,1464062.375,1464062.375,1415104.5,1424279.875,1499767225050
2023-01-12,1530618.75,1543344.625,1465394.375,1478976.375,2836722556117
2023-01-13,1618351.75,1622795.0,1525654.375,1530563.375,2375559490374
2023-01-14,1705051.125,1713103.625,1618209.875,1618430.0,3167482735662
2023-01-15,1697291.125,1706469.5,1675031.75,1705147.5,1568666792210
2023-01-16,1728560.875,1743828.125,1691450.875,1697407.0,2187683497767
2023-01-17,1725208.625,1749340.75,1713337.875,1729067.125,2038142243585
2023-01-18,1684816.625,1750351.125,1672095.0,1725170.375,2443545492916
2023-01-19,1713092.125,1719039.75,1684539.75,1684650.875,1718458429206
2023-01-20,1836262.125,1837542.0,1698141.5,1712976.625,2332047519924
2023-01-21,1844446.75,1885317.25,1822923.875,1836333.0,2627054048674
2023-01-22,1839764.125,1867047.5,1812888.25,1844476.0,2003815115913
2023-01-23,1868886.5,1883296.375,1844581.125,1839818.625,2160962311356
2023-01-24,1847184.625,1887761.0,1840107.625,1868495.125,2154710459614
2023-01-25,1884173.75,1933419.875,1828404.0,1847412.875,2500947847243
2023-01-26,1875915.125,1895368.0,1867259.0,1883447.875,2146726242763
2023-01-27,1881252.0,1908743.25,1846088.625,1875747.25,2069111055393
2023-01-28,1877392.0,1888357.5,1867427.25,1881352.75,1199332448929
2023-01-29,1937945.5,1949843.0,1873640.625,1877421.25,2235397687370
2023-01-30,1863300.875,1939150.25,1848407.875,1937952.25,2219435207024
2023-01-31,1892068.125,1899193.625,1857217.375,1863354.375,1867418487396
2023-02-01,1938482.375,1941824.25,1875011.875,1891949.625,2180303643133
2023-02-02,1925776.375,1977495.375,1925507.625,1938241.625,2630968424860
2023-02-03,1934372.0,1948285.125,1919749.0,1925574.75,2234125447844
2023-02-04,1924659.25,1943228.0,1921378.5,1934124.5,1290095901946
2023-02-05,1890522.125,1932214.375,1884231.625,1924692.25,1611221909551
2023-02-06,1883523.125,1914156.125,1877888.875,1890386.75,1971649137634
2023-02-07,1924942.125,1930208.0,1883204.375,1883287.875,2249596017654
2023-02-08,1896165.125,1933780.125,1879635.5,1924869.625,2097191042859
2023-02-09,1800763.5,1900828.25,1796975.625,1896757.5,2688271384459
2023-02-10,1786113.25,1811914.25,1776110.25,1800760.75,2233831716806
2023-02-11,1804108.75,1805802.75,1783412.875,1786167.5,1349210381274
2023-02-12,1797794.75,1819791.625,1789100.0,1804111.125,1470455438225
2023-02-13,1801311.0,1809542.5,1773390.875,1797695.25,1975646209814
2023-02-14,1841390.375,1846251.0,1795219.375,1800792.375,2220244981722
2023-02-15,2011257.25,2011257.25,1831208.125,1841372.25,2687704586994
2023-02-16,1953367.25,2080025.25,1951634.75,2011216.5,3250998669648
2023-02-17,2034404.0,2062451.875,1939912.375,1953186.0,3425106385785
